country_code,date,indicator_value,country_id,country_value,gdp
MAC,2014,GDP per capita (current US$),MO,"Macao SAR, China","$90,873.93"
MAC,2013,GDP per capita (current US$),MO,"Macao SAR, China","$86,852.99"
MAC,2012,GDP per capita (current US$),MO,"Macao SAR, China","$74,111.27"
MAC,2011,GDP per capita (current US$),MO,"Macao SAR, China","$64,528.43"
MAC,2010,GDP per capita (current US$),MO,"Macao SAR, China","$50,676.49"
MAC,2009,GDP per capita (current US$),MO,"Macao SAR, China","$39,754.89"
MAC,2008,GDP per capita (current US$),MO,"Macao SAR, China","$39,745.81"
MAC,2007,GDP per capita (current US$),MO,"Macao SAR, China","$35,782.66"
MAC,2006,GDP per capita (current US$),MO,"Macao SAR, China","$29,637.86"
MAC,2005,GDP per capita (current US$),MO,"Macao SAR, China","$24,886.47"
MAC,2004,GDP per capita (current US$),MO,"Macao SAR, China","$22,381.84"
MAC,2003,GDP per capita (current US$),MO,"Macao SAR, China","$17,829.05"
MAC,2002,GDP per capita (current US$),MO,"Macao SAR, China","$16,393.81"
MAC,2001,GDP per capita (current US$),MO,"Macao SAR, China","$15,622.70"
MAC,2000,GDP per capita (current US$),MO,"Macao SAR, China","$15,684.78"
MAC,1999,GDP per capita (current US$),MO,"Macao SAR, China","$15,387.43"
MAC,1998,GDP per capita (current US$),MO,"Macao SAR, China","$16,232.46"
MAC,1997,GDP per capita (current US$),MO,"Macao SAR, China","$17,652.57"
MAC,1996,GDP per capita (current US$),MO,"Macao SAR, China","$17,751.54"
MAC,1995,GDP per capita (current US$),MO,"Macao SAR, China","$17,764.45"
MAC,1994,GDP per capita (current US$),MO,"Macao SAR, China","$16,233.37"
MAC,1993,GDP per capita (current US$),MO,"Macao SAR, China","$14,881.51"
MAC,1992,GDP per capita (current US$),MO,"Macao SAR, China","$13,197.60"
MAC,1991,GDP per capita (current US$),MO,"Macao SAR, China","$10,389.98"
MAC,1990,GDP per capita (current US$),MO,"Macao SAR, China","$9,269.64"
MAC,1989,GDP per capita (current US$),MO,"Macao SAR, China","$8,020.67"
MAC,1988,GDP per capita (current US$),MO,"Macao SAR, China","$7,053.67"
MAC,1987,GDP per capita (current US$),MO,"Macao SAR, China","$6,278.63"
MAC,1986,GDP per capita (current US$),MO,"Macao SAR, China","$5,115.67"
MAC,1985,GDP per capita (current US$),MO,"Macao SAR, China","$4,734.37"
MAC,1984,GDP per capita (current US$),MO,"Macao SAR, China","$4,715.82"
MAC,1983,GDP per capita (current US$),MO,"Macao SAR, China","$4,255.38"
MAC,1982,GDP per capita (current US$),MO,"Macao SAR, China","$4,450.87"
MAC,1981,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1980,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1979,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1978,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1977,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1976,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1975,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1974,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1973,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1972,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1971,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1970,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1969,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1968,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1967,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1966,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1965,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1964,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1963,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1962,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1961,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MAC,1960,GDP per capita (current US$),MO,"Macao SAR, China",$nan
MDG,2021,GDP per capita (current US$),MG,Madagascar,$500.51
MDG,2020,GDP per capita (current US$),MG,Madagascar,$462.40
MDG,2019,GDP per capita (current US$),MG,Madagascar,$512.28
MDG,2018,GDP per capita (current US$),MG,Madagascar,$512.54
MDG,2017,GDP per capita (current US$),MG,Madagascar,$503.50
MDG,2016,GDP per capita (current US$),MG,Madagascar,$464.62
MDG,2015,GDP per capita (current US$),MG,Madagascar,$455.64
MDG,2014,GDP per capita (current US$),MG,Madagascar,$517.14
MDG,2013,GDP per capita (current US$),MG,Madagascar,$526.69
MDG,2012,GDP per capita (current US$),MG,Madagascar,$504.17
MDG,2011,GDP per capita (current US$),MG,Madagascar,$516.90
MDG,2010,GDP per capita (current US$),MG,Madagascar,$459.38
MDG,2009,GDP per capita (current US$),MG,Madagascar,$455.41
MDG,2008,GDP per capita (current US$),MG,Madagascar,$522.83
MDG,2007,GDP per capita (current US$),MG,Madagascar,$427.84
MDG,2006,GDP per capita (current US$),MG,Madagascar,$330.52
MDG,2005,GDP per capita (current US$),MG,Madagascar,$311.79
MDG,2004,GDP per capita (current US$),MG,Madagascar,$277.51
MDG,2003,GDP per capita (current US$),MG,Madagascar,$359.53
MDG,2002,GDP per capita (current US$),MG,Madagascar,$310.93
MDG,2001,GDP per capita (current US$),MG,Madagascar,$325.46
MDG,2000,GDP per capita (current US$),MG,Madagascar,$285.47
MDG,1999,GDP per capita (current US$),MG,Madagascar,$271.94
MDG,1998,GDP per capita (current US$),MG,Madagascar,$288.64
MDG,1997,GDP per capita (current US$),MG,Madagascar,$288.45
MDG,1996,GDP per capita (current US$),MG,Madagascar,$344.46
MDG,1995,GDP per capita (current US$),MG,Madagascar,$276.74
MDG,1994,GDP per capita (current US$),MG,Madagascar,$262.15
MDG,1993,GDP per capita (current US$),MG,Madagascar,$312.08
MDG,1992,GDP per capita (current US$),MG,Madagascar,$294.29
MDG,1991,GDP per capita (current US$),MG,Madagascar,$265.79
MDG,1990,GDP per capita (current US$),MG,Madagascar,$330.84
MDG,1989,GDP per capita (current US$),MG,Madagascar,$275.26
MDG,1988,GDP per capita (current US$),MG,Madagascar,$284.60
MDG,1987,GDP per capita (current US$),MG,Madagascar,$295.02
MDG,1986,GDP per capita (current US$),MG,Madagascar,$410.64
MDG,1985,GDP per capita (current US$),MG,Madagascar,$369.26
MDG,1984,GDP per capita (current US$),MG,Madagascar,$390.01
MDG,1983,GDP per capita (current US$),MG,Madagascar,$481.15
MDG,1982,GDP per capita (current US$),MG,Madagascar,$505.22
MDG,1981,GDP per capita (current US$),MG,Madagascar,$516.91
MDG,1980,GDP per capita (current US$),MG,Madagascar,$581.33
MDG,1979,GDP per capita (current US$),MG,Madagascar,$398.46
MDG,1978,GDP per capita (current US$),MG,Madagascar,$316.29
MDG,1977,GDP per capita (current US$),MG,Madagascar,$287.84
MDG,1976,GDP per capita (current US$),MG,Madagascar,$274.27
MDG,1975,GDP per capita (current US$),MG,Madagascar,$295.70
MDG,1974,GDP per capita (current US$),MG,Madagascar,$255.94
MDG,1973,GDP per capita (current US$),MG,Madagascar,$227.43
MDG,1972,GDP per capita (current US$),MG,Madagascar,$190.27
MDG,1971,GDP per capita (current US$),MG,Madagascar,$175.35
MDG,1970,GDP per capita (current US$),MG,Madagascar,$167.46
MDG,1969,GDP per capita (current US$),MG,Madagascar,$163.77
MDG,1968,GDP per capita (current US$),MG,Madagascar,$164.53
MDG,1967,GDP per capita (current US$),MG,Madagascar,$156.81
MDG,1966,GDP per capita (current US$),MG,Madagascar,$151.65
MDG,1965,GDP per capita (current US$),MG,Madagascar,$144.20
MDG,1964,GDP per capita (current US$),MG,Madagascar,$142.54
MDG,1963,GDP per capita (current US$),MG,Madagascar,$138.46
MDG,1962,GDP per capita (current US$),MG,Madagascar,$138.36
MDG,1961,GDP per capita (current US$),MG,Madagascar,$134.29
MDG,1960,GDP per capita (current US$),MG,Madagascar,$132.67
MWI,2021,GDP per capita (current US$),MW,Malawi,$634.84
MWI,2020,GDP per capita (current US$),MW,Malawi,$628.70
MWI,2019,GDP per capita (current US$),MW,Malawi,$584.36
MWI,2018,GDP per capita (current US$),MW,Malawi,$537.93
MWI,2017,GDP per capita (current US$),MW,Malawi,$500.17
MWI,2016,GDP per capita (current US$),MW,Malawi,$312.14
MWI,2015,GDP per capita (current US$),MW,Malawi,$376.25
MWI,2014,GDP per capita (current US$),MW,Malawi,$367.02
MWI,2013,GDP per capita (current US$),MW,Malawi,$344.40
MWI,2012,GDP per capita (current US$),MW,Malawi,$386.91
MWI,2011,GDP per capita (current US$),MW,Malawi,$528.45
MWI,2010,GDP per capita (current US$),MW,Malawi,$472.85
MWI,2009,GDP per capita (current US$),MW,Malawi,$432.98
MWI,2008,GDP per capita (current US$),MW,Malawi,$383.10
MWI,2007,GDP per capita (current US$),MW,Malawi,$328.48
MWI,2006,GDP per capita (current US$),MW,Malawi,$304.77
MWI,2005,GDP per capita (current US$),MW,Malawi,$286.61
MWI,2004,GDP per capita (current US$),MW,Malawi,$280.07
MWI,2003,GDP per capita (current US$),MW,Malawi,$265.46
MWI,2002,GDP per capita (current US$),MW,Malawi,$296.64
MWI,2001,GDP per capita (current US$),MW,Malawi,$149.28
MWI,2000,GDP per capita (current US$),MW,Malawi,$155.26
MWI,1999,GDP per capita (current US$),MW,Malawi,$161.83
MWI,1998,GDP per capita (current US$),MW,Malawi,$163.11
MWI,1997,GDP per capita (current US$),MW,Malawi,$253.34
MWI,1996,GDP per capita (current US$),MW,Malawi,$221.23
MWI,1995,GDP per capita (current US$),MW,Malawi,$138.19
MWI,1994,GDP per capita (current US$),MW,Malawi,$116.64
MWI,1993,GDP per capita (current US$),MW,Malawi,$201.87
MWI,1992,GDP per capita (current US$),MW,Malawi,$177.90
MWI,1991,GDP per capita (current US$),MW,Malawi,$224.13
MWI,1990,GDP per capita (current US$),MW,Malawi,$197.15
MWI,1989,GDP per capita (current US$),MW,Malawi,$173.32
MWI,1988,GDP per capita (current US$),MW,Malawi,$157.62
MWI,1987,GDP per capita (current US$),MW,Malawi,$142.61
MWI,1986,GDP per capita (current US$),MW,Malawi,$149.64
MWI,1985,GDP per capita (current US$),MW,Malawi,$148.37
MWI,1984,GDP per capita (current US$),MW,Malawi,$164.60
MWI,1983,GDP per capita (current US$),MW,Malawi,$173.30
MWI,1982,GDP per capita (current US$),MW,Malawi,$173.95
MWI,1981,GDP per capita (current US$),MW,Malawi,$189.83
MWI,1980,GDP per capita (current US$),MW,Malawi,$197.48
MWI,1979,GDP per capita (current US$),MW,Malawi,$175.53
MWI,1978,GDP per capita (current US$),MW,Malawi,$163.38
MWI,1977,GDP per capita (current US$),MW,Malawi,$143.68
MWI,1976,GDP per capita (current US$),MW,Malawi,$123.26
MWI,1975,GDP per capita (current US$),MW,Malawi,$116.12
MWI,1974,GDP per capita (current US$),MW,Malawi,$106.86
MWI,1973,GDP per capita (current US$),MW,Malawi,$88.92
MWI,1972,GDP per capita (current US$),MW,Malawi,$83.45
MWI,1971,GDP per capita (current US$),MW,Malawi,$77.05
MWI,1970,GDP per capita (current US$),MW,Malawi,$62.82
MWI,1969,GDP per capita (current US$),MW,Malawi,$58.90
MWI,1968,GDP per capita (current US$),MW,Malawi,$55.68
MWI,1967,GDP per capita (current US$),MW,Malawi,$62.81
MWI,1966,GDP per capita (current US$),MW,Malawi,$62.14
MWI,1965,GDP per capita (current US$),MW,Malawi,$56.11
MWI,1964,GDP per capita (current US$),MW,Malawi,$48.80
MWI,1963,GDP per capita (current US$),MW,Malawi,$49.01
MWI,1962,GDP per capita (current US$),MW,Malawi,$48.20
MWI,1961,GDP per capita (current US$),MW,Malawi,$47.08
MWI,1960,GDP per capita (current US$),MW,Malawi,$45.00
MYS,2021,GDP per capita (current US$),MY,Malaysia,"$11,109.26"
MYS,2020,GDP per capita (current US$),MY,Malaysia,"$10,160.78"
MYS,2019,GDP per capita (current US$),MY,Malaysia,"$11,132.02"
MYS,2018,GDP per capita (current US$),MY,Malaysia,"$11,074.06"
MYS,2017,GDP per capita (current US$),MY,Malaysia,"$9,979.80"
MYS,2016,GDP per capita (current US$),MY,Malaysia,"$9,555.65"
MYS,2015,GDP per capita (current US$),MY,Malaysia,"$9,699.58"
MYS,2014,GDP per capita (current US$),MY,Malaysia,"$11,045.45"
MYS,2013,GDP per capita (current US$),MY,Malaysia,"$10,727.70"
MYS,2012,GDP per capita (current US$),MY,Malaysia,"$10,601.51"
MYS,2011,GDP per capita (current US$),MY,Malaysia,"$10,209.38"
MYS,2010,GDP per capita (current US$),MY,Malaysia,"$8,880.11"
MYS,2009,GDP per capita (current US$),MY,Malaysia,"$7,167.88"
MYS,2008,GDP per capita (current US$),MY,Malaysia,"$8,343.39"
MYS,2007,GDP per capita (current US$),MY,Malaysia,"$7,143.94"
MYS,2006,GDP per capita (current US$),MY,Malaysia,"$6,137.11"
MYS,2005,GDP per capita (current US$),MY,Malaysia,"$5,536.83"
MYS,2004,GDP per capita (current US$),MY,Malaysia,"$4,924.34"
MYS,2003,GDP per capita (current US$),MY,Malaysia,"$4,454.53"
MYS,2002,GDP per capita (current US$),MY,Malaysia,"$4,177.10"
MYS,2001,GDP per capita (current US$),MY,Malaysia,"$3,941.12"
MYS,2000,GDP per capita (current US$),MY,Malaysia,"$4,087.56"
MYS,1999,GDP per capita (current US$),MY,Malaysia,"$3,538.36"
MYS,1998,GDP per capita (current US$),MY,Malaysia,"$3,308.84"
MYS,1997,GDP per capita (current US$),MY,Malaysia,"$4,706.31"
MYS,1996,GDP per capita (current US$),MY,Malaysia,"$4,874.82"
MYS,1995,GDP per capita (current US$),MY,Malaysia,"$4,405.12"
MYS,1994,GDP per capita (current US$),MY,Malaysia,"$3,802.11"
MYS,1993,GDP per capita (current US$),MY,Malaysia,"$3,511.53"
MYS,1992,GDP per capita (current US$),MY,Malaysia,"$3,193.64"
MYS,1991,GDP per capita (current US$),MY,Malaysia,"$2,727.53"
MYS,1990,GDP per capita (current US$),MY,Malaysia,"$2,513.22"
MYS,1989,GDP per capita (current US$),MY,Malaysia,"$2,282.51"
MYS,1988,GDP per capita (current US$),MY,Malaysia,"$2,134.51"
MYS,1987,GDP per capita (current US$),MY,Malaysia,"$2,007.20"
MYS,1986,GDP per capita (current US$),MY,Malaysia,"$1,782.57"
MYS,1985,GDP per capita (current US$),MY,Malaysia,"$2,065.12"
MYS,1984,GDP per capita (current US$),MY,Malaysia,"$2,311.21"
MYS,1983,GDP per capita (current US$),MY,Malaysia,"$2,123.21"
MYS,1982,GDP per capita (current US$),MY,Malaysia,"$1,925.46"
MYS,1981,GDP per capita (current US$),MY,Malaysia,"$1,843.37"
MYS,1980,GDP per capita (current US$),MY,Malaysia,"$1,852.95"
MYS,1979,GDP per capita (current US$),MY,Malaysia,"$1,647.66"
MYS,1978,GDP per capita (current US$),MY,Malaysia,"$1,304.09"
MYS,1977,GDP per capita (current US$),MY,Malaysia,"$1,075.33"
MYS,1976,GDP per capita (current US$),MY,Malaysia,$927.80
MYS,1975,GDP per capita (current US$),MY,Malaysia,$800.38
MYS,1974,GDP per capita (current US$),MY,Malaysia,$837.75
MYS,1973,GDP per capita (current US$),MY,Malaysia,$692.69
MYS,1972,GDP per capita (current US$),MY,Malaysia,$466.90
MYS,1971,GDP per capita (current US$),MY,Malaysia,$402.21
MYS,1970,GDP per capita (current US$),MY,Malaysia,$374.93
MYS,1969,GDP per capita (current US$),MY,Malaysia,$364.21
MYS,1968,GDP per capita (current US$),MY,Malaysia,$339.10
MYS,1967,GDP per capita (current US$),MY,Malaysia,$332.80
MYS,1966,GDP per capita (current US$),MY,Malaysia,$336.56
MYS,1965,GDP per capita (current US$),MY,Malaysia,$325.20
MYS,1964,GDP per capita (current US$),MY,Malaysia,$302.68
MYS,1963,GDP per capita (current US$),MY,Malaysia,$292.58
MYS,1962,GDP per capita (current US$),MY,Malaysia,$240.44
MYS,1961,GDP per capita (current US$),MY,Malaysia,$235.53
MYS,1960,GDP per capita (current US$),MY,Malaysia,$244.61
MDV,2021,GDP per capita (current US$),MV,Maldives,"$10,366.29"
MDV,2020,GDP per capita (current US$),MV,Maldives,"$7,282.36"
MDV,2019,GDP per capita (current US$),MV,Maldives,"$11,118.56"
MDV,2018,GDP per capita (current US$),MV,Maldives,"$10,823.64"
MDV,2017,GDP per capita (current US$),MV,Maldives,"$10,062.98"
MDV,2016,GDP per capita (current US$),MV,Maldives,"$9,640.32"
MDV,2015,GDP per capita (current US$),MV,Maldives,"$9,434.33"
MDV,2014,GDP per capita (current US$),MV,Maldives,"$8,872.12"
MDV,2013,GDP per capita (current US$),MV,Maldives,"$8,222.56"
MDV,2012,GDP per capita (current US$),MV,Maldives,"$7,447.43"
MDV,2011,GDP per capita (current US$),MV,Maldives,"$7,409.34"
MDV,2010,GDP per capita (current US$),MV,Maldives,"$7,158.06"
MDV,2009,GDP per capita (current US$),MV,Maldives,"$6,719.33"
MDV,2008,GDP per capita (current US$),MV,Maldives,"$6,743.13"
MDV,2007,GDP per capita (current US$),MV,Maldives,"$5,746.64"
MDV,2006,GDP per capita (current US$),MV,Maldives,"$5,010.16"
MDV,2005,GDP per capita (current US$),MV,Maldives,"$3,789.23"
MDV,2004,GDP per capita (current US$),MV,Maldives,"$4,060.53"
MDV,2003,GDP per capita (current US$),MV,Maldives,"$3,539.80"
MDV,2002,GDP per capita (current US$),MV,Maldives,"$3,069.04"
MDV,2001,GDP per capita (current US$),MV,Maldives,"$3,028.05"
MDV,2000,GDP per capita (current US$),MV,Maldives,"$2,209.99"
MDV,1999,GDP per capita (current US$),MV,Maldives,"$2,118.72"
MDV,1998,GDP per capita (current US$),MV,Maldives,"$1,972.62"
MDV,1997,GDP per capita (current US$),MV,Maldives,"$1,889.03"
MDV,1996,GDP per capita (current US$),MV,Maldives,"$1,707.02"
MDV,1995,GDP per capita (current US$),MV,Maldives,"$1,545.22"
MDV,1994,GDP per capita (current US$),MV,Maldives,"$1,411.63"
MDV,1993,GDP per capita (current US$),MV,Maldives,"$1,311.47"
MDV,1992,GDP per capita (current US$),MV,Maldives,"$1,191.27"
MDV,1991,GDP per capita (current US$),MV,Maldives,"$1,052.75"
MDV,1990,GDP per capita (current US$),MV,Maldives,$955.93
MDV,1989,GDP per capita (current US$),MV,Maldives,$869.58
MDV,1988,GDP per capita (current US$),MV,Maldives,$798.04
MDV,1987,GDP per capita (current US$),MV,Maldives,$691.40
MDV,1986,GDP per capita (current US$),MV,Maldives,$719.39
MDV,1985,GDP per capita (current US$),MV,Maldives,$668.08
MDV,1984,GDP per capita (current US$),MV,Maldives,$593.88
MDV,1983,GDP per capita (current US$),MV,Maldives,$322.46
MDV,1982,GDP per capita (current US$),MV,Maldives,$274.53
MDV,1981,GDP per capita (current US$),MV,Maldives,$263.94
MDV,1980,GDP per capita (current US$),MV,Maldives,$257.53
MDV,1979,GDP per capita (current US$),MV,Maldives,$nan
MDV,1978,GDP per capita (current US$),MV,Maldives,$nan
MDV,1977,GDP per capita (current US$),MV,Maldives,$nan
MDV,1976,GDP per capita (current US$),MV,Maldives,$nan
MDV,1975,GDP per capita (current US$),MV,Maldives,$nan
MDV,1974,GDP per capita (current US$),MV,Maldives,$nan
MDV,1973,GDP per capita (current US$),MV,Maldives,$nan
MDV,1972,GDP per capita (current US$),MV,Maldives,$nan
MDV,1971,GDP per capita (current US$),MV,Maldives,$nan
MDV,1970,GDP per capita (current US$),MV,Maldives,$nan
MDV,1969,GDP per capita (current US$),MV,Maldives,$nan
MDV,1968,GDP per capita (current US$),MV,Maldives,$nan
MDV,1967,GDP per capita (current US$),MV,Maldives,$nan
MDV,1966,GDP per capita (current US$),MV,Maldives,$nan
MDV,1965,GDP per capita (current US$),MV,Maldives,$nan
MDV,1964,GDP per capita (current US$),MV,Maldives,$nan
MDV,1963,GDP per capita (current US$),MV,Maldives,$nan
MDV,1962,GDP per capita (current US$),MV,Maldives,$nan
MDV,1961,GDP per capita (current US$),MV,Maldives,$nan
MDV,1960,GDP per capita (current US$),MV,Maldives,$nan
MLI,2021,GDP per capita (current US$),ML,Mali,$873.79
MLI,2020,GDP per capita (current US$),ML,Mali,$822.91
MLI,2019,GDP per capita (current US$),ML,Mali,$840.18
MLI,2018,GDP per capita (current US$),ML,Mali,$856.36
MLI,2017,GDP per capita (current US$),ML,Mali,$795.68
MLI,2016,GDP per capita (current US$),ML,Mali,$750.05
MLI,2015,GDP per capita (current US$),ML,Mali,$723.50
MLI,2014,GDP per capita (current US$),ML,Mali,$818.43
MLI,2013,GDP per capita (current US$),ML,Mali,$778.80
MLI,2012,GDP per capita (current US$),ML,Mali,$753.39
MLI,2011,GDP per capita (current US$),ML,Mali,$810.18
MLI,2010,GDP per capita (current US$),ML,Mali,$688.33
MLI,2009,GDP per capita (current US$),ML,Mali,$680.65
MLI,2008,GDP per capita (current US$),ML,Mali,$676.13
MLI,2007,GDP per capita (current US$),ML,Mali,$579.26
MLI,2006,GDP per capita (current US$),ML,Mali,$506.91
MLI,2005,GDP per capita (current US$),ML,Mali,$474.00
MLI,2004,GDP per capita (current US$),ML,Mali,$427.72
MLI,2003,GDP per capita (current US$),ML,Mali,$381.95
MLI,2002,GDP per capita (current US$),ML,Mali,$326.97
MLI,2001,GDP per capita (current US$),ML,Mali,$299.41
MLI,2000,GDP per capita (current US$),ML,Mali,$263.50
MLI,1999,GDP per capita (current US$),ML,Mali,$315.17
MLI,1998,GDP per capita (current US$),ML,Mali,$274.97
MLI,1997,GDP per capita (current US$),ML,Mali,$260.36
MLI,1996,GDP per capita (current US$),ML,Mali,$274.42
MLI,1995,GDP per capita (current US$),ML,Mali,$272.80
MLI,1994,GDP per capita (current US$),ML,Mali,$214.36
MLI,1993,GDP per capita (current US$),ML,Mali,$296.46
MLI,1992,GDP per capita (current US$),ML,Mali,$304.03
MLI,1991,GDP per capita (current US$),ML,Mali,$298.57
MLI,1990,GDP per capita (current US$),ML,Mali,$299.82
MLI,1989,GDP per capita (current US$),ML,Mali,$248.67
MLI,1988,GDP per capita (current US$),ML,Mali,$251.70
MLI,1987,GDP per capita (current US$),ML,Mali,$246.70
MLI,1986,GDP per capita (current US$),ML,Mali,$222.23
MLI,1985,GDP per capita (current US$),ML,Mali,$170.04
MLI,1984,GDP per capita (current US$),ML,Mali,$153.54
MLI,1983,GDP per capita (current US$),ML,Mali,$165.03
MLI,1982,GDP per capita (current US$),ML,Mali,$173.30
MLI,1981,GDP per capita (current US$),ML,Mali,$204.30
MLI,1980,GDP per capita (current US$),ML,Mali,$238.68
MLI,1979,GDP per capita (current US$),ML,Mali,$221.03
MLI,1978,GDP per capita (current US$),ML,Mali,$172.87
MLI,1977,GDP per capita (current US$),ML,Mali,$151.38
MLI,1976,GDP per capita (current US$),ML,Mali,$137.97
MLI,1975,GDP per capita (current US$),ML,Mali,$124.22
MLI,1974,GDP per capita (current US$),ML,Mali,$82.01
MLI,1973,GDP per capita (current US$),ML,Mali,$87.32
MLI,1972,GDP per capita (current US$),ML,Mali,$76.67
MLI,1971,GDP per capita (current US$),ML,Mali,$63.26
MLI,1970,GDP per capita (current US$),ML,Mali,$58.47
MLI,1969,GDP per capita (current US$),ML,Mali,$56.08
MLI,1968,GDP per capita (current US$),ML,Mali,$57.55
MLI,1967,GDP per capita (current US$),ML,Mali,$46.79
MLI,1966,GDP per capita (current US$),ML,Mali,$nan
MLI,1965,GDP per capita (current US$),ML,Mali,$nan
MLI,1964,GDP per capita (current US$),ML,Mali,$nan
MLI,1963,GDP per capita (current US$),ML,Mali,$nan
MLI,1962,GDP per capita (current US$),ML,Mali,$nan
MLI,1961,GDP per capita (current US$),ML,Mali,$nan
MLI,1960,GDP per capita (current US$),ML,Mali,$nan
MLT,2021,GDP per capita (current US$),MT,Malta,"$33,486.67"
MLT,2020,GDP per capita (current US$),MT,Malta,"$28,977.57"
MLT,2019,GDP per capita (current US$),MT,Malta,"$31,198.24"
MLT,2018,GDP per capita (current US$),MT,Malta,"$31,567.94"
MLT,2017,GDP per capita (current US$),MT,Malta,"$28,823.53"
MLT,2016,GDP per capita (current US$),MT,Malta,"$25,624.46"
MLT,2015,GDP per capita (current US$),MT,Malta,"$24,921.58"
MLT,2014,GDP per capita (current US$),MT,Malta,"$26,754.26"
MLT,2013,GDP per capita (current US$),MT,Malta,"$24,770.93"
MLT,2012,GDP per capita (current US$),MT,Malta,"$22,527.76"
MLT,2011,GDP per capita (current US$),MT,Malta,"$23,155.56"
MLT,2010,GDP per capita (current US$),MT,Malta,"$21,799.16"
MLT,2009,GDP per capita (current US$),MT,Malta,"$21,083.13"
MLT,2008,GDP per capita (current US$),MT,Malta,"$22,205.28"
MLT,2007,GDP per capita (current US$),MT,Malta,"$19,485.95"
MLT,2006,GDP per capita (current US$),MT,Malta,"$16,723.88"
MLT,2005,GDP per capita (current US$),MT,Malta,"$15,866.14"
MLT,2004,GDP per capita (current US$),MT,Malta,"$15,243.16"
MLT,2003,GDP per capita (current US$),MT,Malta,"$13,772.22"
MLT,2002,GDP per capita (current US$),MT,Malta,"$11,853.19"
MLT,2001,GDP per capita (current US$),MT,Malta,"$11,081.01"
MLT,2000,GDP per capita (current US$),MT,Malta,"$11,083.01"
MLT,1999,GDP per capita (current US$),MT,Malta,"$10,720.91"
MLT,1998,GDP per capita (current US$),MT,Malta,"$10,273.45"
MLT,1997,GDP per capita (current US$),MT,Malta,"$9,724.34"
MLT,1996,GDP per capita (current US$),MT,Malta,"$9,438.56"
MLT,1995,GDP per capita (current US$),MT,Malta,"$9,171.06"
MLT,1994,GDP per capita (current US$),MT,Malta,"$8,000.52"
MLT,1993,GDP per capita (current US$),MT,Malta,"$7,296.31"
MLT,1992,GDP per capita (current US$),MT,Malta,"$8,220.25"
MLT,1991,GDP per capita (current US$),MT,Malta,"$7,558.28"
MLT,1990,GDP per capita (current US$),MT,Malta,"$7,191.92"
MLT,1989,GDP per capita (current US$),MT,Malta,"$6,040.61"
MLT,1988,GDP per capita (current US$),MT,Malta,"$5,814.36"
MLT,1987,GDP per capita (current US$),MT,Malta,"$5,083.67"
MLT,1986,GDP per capita (current US$),MT,Malta,"$4,194.65"
MLT,1985,GDP per capita (current US$),MT,Malta,"$3,322.42"
MLT,1984,GDP per capita (current US$),MT,Malta,"$3,332.89"
MLT,1983,GDP per capita (current US$),MT,Malta,"$3,527.04"
MLT,1982,GDP per capita (current US$),MT,Malta,"$3,788.05"
MLT,1981,GDP per capita (current US$),MT,Malta,"$3,898.24"
MLT,1980,GDP per capita (current US$),MT,Malta,"$3,948.40"
MLT,1979,GDP per capita (current US$),MT,Malta,"$3,195.55"
MLT,1978,GDP per capita (current US$),MT,Malta,"$2,558.74"
MLT,1977,GDP per capita (current US$),MT,Malta,"$2,037.90"
MLT,1976,GDP per capita (current US$),MT,Malta,"$1,726.56"
MLT,1975,GDP per capita (current US$),MT,Malta,"$1,560.11"
MLT,1974,GDP per capita (current US$),MT,Malta,"$1,245.36"
MLT,1973,GDP per capita (current US$),MT,Malta,"$1,143.62"
MLT,1972,GDP per capita (current US$),MT,Malta,$975.76
MLT,1971,GDP per capita (current US$),MT,Malta,$874.07
MLT,1970,GDP per capita (current US$),MT,Malta,$828.42
MLT,1969,GDP per capita (current US$),MT,Malta,$nan
MLT,1968,GDP per capita (current US$),MT,Malta,$nan
MLT,1967,GDP per capita (current US$),MT,Malta,$nan
MLT,1966,GDP per capita (current US$),MT,Malta,$nan
MLT,1965,GDP per capita (current US$),MT,Malta,$nan
MLT,1964,GDP per capita (current US$),MT,Malta,$nan
MLT,1963,GDP per capita (current US$),MT,Malta,$nan
